title_link,titles,posted_date,hacking_type,hacking_sub_type,hacking_subtype
https://thehackernews.com/2023/10/iranian-group-tortoiseshell-launches.html,  Iranian Group Tortoiseshell Launches New Wave of IMAPLoader Malware Attacks ,2023-10-26, Cyber Threat ,Malware,Malware
https://thehackernews.com/2023/10/critical-flaw-in-nextgens-mirth-connect.html,  Critical Flaw in NextGen's Mirth Connect Could Expose Healthcare Data ,2023-10-26, Vulnerability ,Network Security,Network Security
https://thehackernews.com/2023/10/yorotrooper-researchers-warn-of.html,  YoroTrooper: Researchers Warn of Kazakhstan's Stealthy Cyber Espionage Group ,2023-10-26, Endpoint Protection ,Malware,Malware
https://thehackernews.com/2023/10/nation-state-hackers-exploiting-zero.html,  Nation State Hackers Exploiting Zero-Day in Roundcube Webmail Software ,2023-10-25, Threat Intelligence ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/the-rise-of-s3-ransomware-how-to.html,  The Rise of S3 Ransomware: How to Identify and Combat It ,2023-10-25, Ransomware,Malware Threat,Malware Threat
https://thehackernews.com/2023/10/act-now-vmware-releases-patch-for.html,  Act Now: VMware Releases Patch for Critical vCenter Server RCE Vulnerability ,2023-10-25, Vulnerability ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/10/malvertising-campaign-targets-brazils.html,  Malvertising Campaign Targets Brazil's PIX Payment System with GoPIX Malware ,2023-10-25, Malvertising ,Banking Trojan,Banking Trojan
https://thehackernews.com/2023/10/alert-poc-exploits-released-for-citrix.html,  Alert: PoC Exploits Released for Citrix and VMware Vulnerabilities ,2023-10-25, Exploit ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/ex-nsa-employee-pleads-guilty-to.html,  Ex-NSA Employee Pleads Guilty to Leaking Classified Data to Russia ,2023-10-24, Cyber Espionage ,Data Safety,Data Safety
https://thehackernews.com/2023/10/34-cybercriminals-arrested-in-spain-for.html,  34 Cybercriminals Arrested in Spain for Multi-Million Dollar Online Scams ,2023-10-24, Cyber Fraud ,Cyber Crime,Cyber Crime
https://thehackernews.com/2023/10/make-api-management-less-scary-for-your.html,  Make API Management Less Scary for Your Organization ,2023-10-24, API Management ,Cybersecurity,Cybersecurity
https://thehackernews.com/2023/10/operation-triangulation-experts-uncover.html,  iOS Zero-Day Attacks: Experts Uncover Deeper Insights into Operation Triangulation ,2023-10-24, Zero Day ,Mobile Security,Mobile Security
https://thehackernews.com/2023/10/backdoor-implant-on-hacked-cisco.html,  Backdoor Implanted on Hacked Cisco Devices Modified to Evade Detection ,2023-10-24, Cyber Threat ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/1password-detects-suspicious-activity.html,  1Password Detects Suspicious Activity Following Okta Support Breach ,2023-10-24, Cyber Attack ,Password Management,Password Management
https://thehackernews.com/2023/10/whos-experimenting-with-ai-tools-in.html,  Who's Experimenting with AI Tools in Your Organization? ,2023-10-23, Artificial Intelligence ,Cybersecurity,Cybersecurity
https://thehackernews.com/2023/10/donot-teams-new-firebird-backdoor-hits.html,  DoNot Team's New Firebird Backdoor Hits Pakistan and Afghanistan ,2023-10-23, Cyber Espionage ,Malware,Malware
https://thehackernews.com/2023/10/quasar-rat-leverages-dll-side-loading.html,  Quasar RAT Leverages DLL Side-Loading to Fly Under the Radar ,2023-10-23, Cyberattack ,Malware,Malware
https://thehackernews.com/2023/10/europol-dismantles-ragnar-locker.html,"  Europol Dismantles Ragnar Locker Ransomware Infrastructure, Nabs Key Developer ",2023-10-21, Ransomware ,Malware,Malware
https://thehackernews.com/2023/10/oktas-support-system-breach-exposes.html,  Okta's Support System Breach Exposes Customer Data to Unidentified Threat Actors ,2023-10-21, Data Breach ,Cyber Attack,Cyber Attack
https://thehackernews.com/2023/10/cisco-zero-day-exploited-to-implant.html,  Cisco Zero-Day Exploited to Implant Malicious Lua Backdoor on Thousands of Devices ,2023-10-21, Zero-Day ,Vulnerability ,Vulnerability 
https://thehackernews.com/2023/10/malvertisers-using-google-ads-to-target.html,  Malvertisers Using Google Ads to Target Users Searching for Popular Software ,2023-10-20, Malvertising ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/10/vietnamese-hackers-target-uk-us-and.html,"  Vietnamese Hackers Target U.K., U.S., and India with DarkGate Malware ",2023-10-20, Malware ,Cyber Attack,Cyber Attack
https://thehackernews.com/2023/10/unleashing-power-of-internet-of-things.html,  Unleashing the Power of the Internet of Things and Cyber Security ,2023-10-20, Penetration Testing ,IoT Security,IoT Security
https://thehackernews.com/2023/10/exelastealer-new-low-cost-cybercrime.html,  ExelaStealer: A New Low-Cost Cybercrime Weapon Emerges ,2023-10-20, Cyber Threat ,Malware,Malware
https://thehackernews.com/2023/10/us-doj-cracks-down-on-north-korean-it_20.html,  U.S. DoJ Cracks Down on North Korean IT Scammers Defrauding Global Businesses ,2023-10-20, Online Seucrity ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/10/sophisticated-mata-framework-strikes.html,  Sophisticated MATA Framework Strikes Eastern European Oil and Gas Companies ,2023-10-19, Cyber Espionage ,Malware,Malware
https://thehackernews.com/2023/10/vulnerability-scanning-how-often-should.html,  Vulnerability Scanning: How Often Should I Scan? ,2023-10-19, Pentest ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/google-play-protect-introduces-real.html,  Google Play Protect Introduces Real-Time Code-Level Scanning for Android Malware ,2023-10-19, Mobile Security ,Technology,Technology
https://thehackernews.com/2023/10/iran-linked-oilrig-targets-middle-east.html,  Iran-Linked OilRig Targets Middle East Governments in 8-Month Cyber Campaign ,2023-10-19, Cyber Attack ,Cyber Espionage,Cyber Espionage
https://thehackernews.com/2023/10/google-tag-detects-state-backed-threat.html,  Google TAG Detects State-Backed Threat Actors Exploiting WinRAR Flaw ,2023-10-19, Cyber Threat ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/lazarus-group-targeting-defense-experts.html,  Lazarus Group Targeting Defense Experts with Fake Interviews via Trojanized VNC Apps ,2023-10-18, Cyber Attack ,Malware,Malware
https://thehackernews.com/2023/10/critical-citrix-netscaler-flaw.html,"  Critical Citrix NetScaler Flaw Exploited to Target from Government, Tech Firms ",2023-10-18, Enterprise Security ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/unraveling-real-life-attack-paths-key.html,  Unraveling Real-Life Attack Paths – Key Lessons Learned ,2023-10-18, Exposure Management ,Cyber Attack,Cyber Attack
https://thehackernews.com/2023/10/qubitstrike-targets-jupyter-notebooks.html,  Qubitstrike Targets Jupyter Notebooks with Crypto Mining and Rootkit Campaign ,2023-10-18, Rootkit ,Cryptocurrency,Cryptocurrency
https://thehackernews.com/2023/10/tetrisphantom-cyber-espionage-via.html,  TetrisPhantom: Cyber Espionage via Secure USBs Targets APAC Governments ,2023-10-18, Cyber Espionage ,Malware,Malware
https://thehackernews.com/2023/10/new-admin-takeover-vulnerability.html,  New Admin Takeover Vulnerability Exposed in Synology's DiskStation Manager ,2023-10-18, Vulnerability ,Data Security,Data Security
https://thehackernews.com/2023/10/d-link-confirms-data-breach-employee.html,  D-Link Confirms Data Breach: Employee Falls Victim to Phishing Attack ,2023-10-18, Data Breach ,Network Security,Network Security
https://thehackernews.com/2023/10/discord-playground-for-nation-state.html,  Discord: A Playground for Nation-State Hackers Targeting Critical Infrastructure ,2023-10-17, Malware ,APT,APT
https://thehackernews.com/2023/10/critical-vulnerabilities-uncovered-in.html,  Critical Vulnerabilities Uncovered in Open Source CasaOS Cloud Software ,2023-10-17, Vulnerability ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/10/webinar-locking-down-financial-and.html,  Webinar: Locking Down Financial and Accounting Data — Best Data Security Strategies ,2023-10-17, Data Security ,Infosec Webinar,Infosec Webinar
https://thehackernews.com/2023/10/exploring-realm-of-malicious-generative.html,  Exploring the Realm of Malicious Generative AI: A New Digital Security Challenge ,2023-10-17, Cyber Threat ,Artificial Intelligence,Artificial Intelligence
https://thehackernews.com/2023/10/experts-warn-of-severe-flaws-affecting.html,  Experts Warn of Severe Flaws Affecting Milesight Routers and Titan SFTP Servers ,2023-10-17, Data Security ,Network Security,Network Security
https://thehackernews.com/2023/10/cert-ua-reports-11-ukrainian-telecom.html,  CERT-UA Reports: 11 Ukrainian Telecom Providers Hit by Cyberattacks ,2023-10-17, Cyber Attack ,Malware,Malware
https://thehackernews.com/2023/10/warning-unpatched-cisco-zero-day.html,  Warning: Unpatched Cisco Zero-Day Vulnerability Actively Targeted in the Wild ,2023-10-17, Vulnerability ,Network Security,Network Security
https://thehackernews.com/2023/10/pro-russian-hackers-exploiting-recent.html,  Pro-Russian Hackers Exploiting Recent WinRAR Vulnerability in New Campaign ,2023-10-16, Vulnerability ,Hacking,Hacking
https://thehackernews.com/2023/10/spynote-beware-of-this-android-trojan.html,  SpyNote: Beware of This Android Trojan that Records Audio and Phone Calls ,2023-10-16, Malware ,Mobile Security,Mobile Security
https://thehackernews.com/2023/10/the-fast-evolution-of-saas-security.html,  The Fast Evolution of SaaS Security from 2020 to 2024 (Told Through Video) ,2023-10-16, SaaS Security ,Cybersecurity,Cybersecurity
https://thehackernews.com/2023/10/signal-debunks-zero-day-vulnerability.html,"  Signal Debunks Zero-Day Vulnerability Reports, Finds No Evidence ",2023-10-16, Zero Day ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/binances-smart-chain-exploited-in-new.html,  Binance's Smart Chain Exploited in New 'EtherHiding' Malware Campaign ,2023-10-16, Blockchain ,Malware,Malware
https://thehackernews.com/2023/10/microsoft-to-phase-out-ntlm-in-favor-of.html,  Microsoft to Phase Out NTLM in Favor of Kerberos for Stronger Authentication ,2023-10-14, Authentication ,Endpoint Security,Endpoint Security
https://thehackernews.com/2023/10/new-peapod-cyberattack-campaign.html,  New PEAPOD Cyberattack Campaign Targeting Women Political Leaders ,2023-10-13, Endpoint Security ,Cyber Attack,Cyber Attack
https://thehackernews.com/2023/10/researchers-unveil-toddycats-new-set-of.html,  Researchers Unveil ToddyCat's New Set of Tools for Data Exfiltration ,2023-10-13, APT ,Malware,Malware
https://thehackernews.com/2023/10/darkgate-malware-spreading-via.html,  DarkGate Malware Spreading via Messaging Services Posing as PDF Files ,2023-10-13, Malware ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/10/fbi-cisa-warn-of-rising-avoslocker.html,"  FBI, CISA Warn of Rising AvosLocker Ransomware Attacks Against Critical Infrastructure ",2023-10-13, Data Security ,Malware,Malware
https://thehackernews.com/2023/10/malicious-nuget-package-targeting-net.html,  Malicious NuGet Package Targeting .NET Developers with SeroXen RAT ,2023-10-12, Software Security ,Malware,Malware
https://thehackernews.com/2023/10/how-to-guard-your-data-from-exposure-in.html,  How to Guard Your Data from Exposure in ChatGPT ,2023-10-12, Data Security ,Artificial Intelligence,Artificial Intelligence
https://thehackernews.com/2023/10/microsoft-defender-thwarts-akira.html,  Microsoft Defender Thwarts Large-Scale Akira Ransomware Attack ,2023-10-12, Threat Intelligence ,,
https://thehackernews.com/2023/10/researchers-uncover-malware-posing-as.html,  Researchers Uncover Malware Posing as WordPress Caching Plugin ,2023-10-12, Website Security ,WordPress,WordPress
https://thehackernews.com/2023/10/researchers-uncover-ongoing.html,  Researchers Uncover Ongoing Attacks Targeting Asian Governments and Telecom Giants ,2023-10-12, Cyber Attack ,Malware,Malware
https://thehackernews.com/2023/10/two-high-risk-security-flaws-discovered.html,  Two High-Risk Security Flaws Discovered in Curl Library - New Patches Released ,2023-10-12, Vulnerability ,Software Security,Software Security
https://thehackernews.com/2023/10/over-17000-wordpress-sites-compromised.html,"  Over 17,000 WordPress Sites Compromised by Balada Injector in September 2023 ",2023-10-11, Website Security ,Hacking,Hacking
https://thehackernews.com/2023/10/us-cybersecurity-agency-warns-of.html,  CISA Warns of Actively Exploited Adobe Acrobat Reader Vulnerability ,2023-10-11, Vulnerability ,Exploit,Exploit
https://thehackernews.com/2023/10/take-offensive-approach-to-password.html,  Take an Offensive Approach to Password Security by Continuously Monitoring for Breached Passwords ,2023-10-11, Password Security ,Data Safety,Data Safety
https://thehackernews.com/2023/10/microsoft-releases-october-2023-patches.html,"  Microsoft Releases October 2023 Patches for 103 Flaws, Including 2 Active Exploits ",2023-10-11, Vulnerability ,Endpoint Security,Endpoint Security
https://thehackernews.com/2023/10/microsoft-warns-of-nation-state-hackers.html,  Microsoft Warns of Nation-State Hackers Exploiting Critical Atlassian Confluence Vulnerability ,2023-10-11, Cyber Attack ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/http2-rapid-reset-zero-day.html,  HTTP/2 Rapid Reset Zero-Day Vulnerability Exploited to Launch Record DDoS Attacks ,2023-10-10, Server Security ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/google-adopts-passkeys-as-default-sign.html,  Google Adopts Passkeys as Default Sign-in Method for All Users ,2023-10-10, Password Security ,Technology,Technology
https://thehackernews.com/2023/10/new-report-child-sexual-abuse-content.html,  New Report: Child Sexual Abuse Content and Online Risks to Children on the Rise ,2023-10-10, Cybersecurity ,Online Security,Online Security
https://thehackernews.com/2023/10/researchers-uncover-grayling-apts.html,  Researchers Uncover Grayling APT's Ongoing Attack Campaign Across Industries ,2023-10-10, Cyber Attack ,Malware,Malware
https://thehackernews.com/2023/10/new-magecart-campaign-alters-404-error.html,  New Magecart Campaign Alters 404 Error Pages to Steal Shoppers' Credit Cards ,2023-10-10, Website Security ,Hacking,Hacking
https://thehackernews.com/2023/10/libcue-library-flaw-opens-gnome-linux.html,  libcue Library Flaw Opens GNOME Linux Systems Vulnerable to RCE Attacks ,2023-10-10, Endpoint Security ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/peachpit-massive-ad-fraud-botnet.html,  PEACHPIT: Massive Ad Fraud Botnet Powered by Millions of Hacked Android and iOS ,2023-10-09, Botnet ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/10/cybercriminals-using-evilproxy-phishing.html,  Cybercriminals Using EvilProxy Phishing Kit to Target Senior Executives in U.S. Firms ,2023-10-09, Credential Harvesting ,Hacking,Hacking
https://thehackernews.com/2023/10/webinar-how-vcisos-can-navigating.html,  Webinar: How vCISOs Can Navigating the Complex World of AI and LLM Security ,2023-10-09, Artificial Intelligence ,CISO,CISO
https://thehackernews.com/2023/10/i-had-dream-and-generative-ai-jailbreaks.html,"  ""I Had a Dream"" and Generative AI Jailbreaks ",2023-10-09, Artificial Intelligence ,,
https://thehackernews.com/2023/10/high-severity-flaws-in-connectedios.html,  High-Severity Flaws in ConnectedIO's 3G/4G Routers Raise Concerns for IoT Security ,2023-10-09, Vulnerability ,IoT Security,IoT Security
https://thehackernews.com/2023/10/security-patch-for-two-new-flaws-in.html,  Security Patch for Two New Flaws in Curl Library Arriving on October 11 ,2023-10-09, Software Security ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/gaza-linked-cyber-threat-actor-targets.html,  Gaza-Linked Cyber Threat Actor Targets Israeli Energy and Defense Sectors ,2023-10-09, Cyber War ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/10/north-koreas-lazarus-group-launders-900.html,  North Korea's Lazarus Group Launders $900 Million in Cryptocurrency ,2023-10-06, Cyber Crime ,Cryptocurrency,Cryptocurrency
https://thehackernews.com/2023/10/chinese-hackers-target-semiconductor.html,  Chinese Hackers Target Semiconductor Firms in East Asia with Cobalt Strike ,2023-10-06, Cyber Attack ,Malware,Malware
https://thehackernews.com/2023/10/new-os-tool-tells-you-who-has-access-to.html,  New OS Tool Tells You Who Has Access to What Data ,2023-10-06, Data Security ,Compliance,Compliance
https://thehackernews.com/2023/10/githubs-secret-scanning-feature-now.html,"  GitHub's Secret Scanning Feature Now Covers AWS, Microsoft, Google, and Slack ",2023-10-06, Programming ,Software Security,Software Security
https://thehackernews.com/2023/10/supermicros-bmc-firmware-found.html,  Supermicro's BMC Firmware Found Vulnerable to Multiple Critical Vulnerabilities ,2023-10-06, Server Security ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/qakbot-threat-actors-still-in-action.html,"  QakBot Threat Actors Still in Action, Using Ransom Knight and Remcos RAT in Latest Attacks ",2023-10-05, Ransomware ,Malware,Malware
https://thehackernews.com/2023/10/cisco-releases-urgent-patch-to-fix.html,  Cisco Releases Urgent Patch to Fix Critical Flaw in Emergency Responder Systems ,2023-10-05, Network Security ,Software Patch,Software Patch
https://thehackernews.com/2023/10/analysis-and-config-extraction-of.html,"  Analysis and Config Extraction of Lu0Bot, a Node.js Malware with Considerable Capabilities ",2023-10-05, Malware Analysis ,Cybersecurity,Cybersecurity
https://thehackernews.com/2023/10/guyana-governmental-entity-hit-by.html,  Guyana Governmental Entity Hit by DinodasRAT in Cyber Espionage Attack ,2023-10-05, Cyber Espionage ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/10/golddigger-android-trojan-targets.html,  GoldDigger Android Trojan Targets Banking Apps in Asia Pacific Countries ,2023-10-05, Mobile Security ,crypto ,crypto 
https://thehackernews.com/2023/10/cisa-warns-of-active-exploitation-of.html,  CISA Warns of Active Exploitation of JetBrains and Windows Vulnerabilities ,2023-10-05, Vulnerability ,Cyber Attack,Cyber Attack
https://thehackernews.com/2023/10/apple-rolls-out-security-patches-for.html,  Apple Rolls Out Security Patches for Actively Exploited iOS Zero-Day Flaw ,2023-10-05, Zero Day ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/atlassian-confluence-hit-by-newly.html,  Atlassian Confluence Hit by New Actively Exploited Zero-Day – Patch Now ,2023-10-05, Zero Day ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/researchers-link-dragonegg-android.html,  Researchers Link DragonEgg Android Spyware to LightSpy iOS Surveillanceware ,2023-10-04, Mobile Security ,Spyware,Spyware
https://thehackernews.com/2023/10/wing-disrupts-market-by-introducing.html,  Wing Disrupts the Market by Introducing Affordable SaaS Security ,2023-10-04, SaaS Security ,Enterprise Security,Enterprise Security
https://thehackernews.com/2023/10/rogue-npm-package-deploys-open-source.html,  Rogue npm Package Deploys Open-Source Rootkit in New Supply Chain Attack ,2023-10-04, Supply Chain ,Malware,Malware
https://thehackernews.com/2023/10/microsoft-warns-of-cyber-attacks.html,  Microsoft Warns of Cyber Attacks Attempting to Breach Cloud via SQL Server Instance ,2023-10-04, Cloud Security ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/10/looney-tunables-new-linux-flaw-enables.html,  Looney Tunables: New Linux Flaw Enables Privilege Escalation on Major Distributions ,2023-10-04, Endpoint Security ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/qualcomm-releases-patch-for-3-new-zero.html,  Qualcomm Releases Patch for 3 new Zero-Days Under Active Exploitation ,2023-10-03, Zero Day ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/warning-pytorch-models-vulnerable-to.html,  Warning: PyTorch Models Vulnerable to Remote Code Execution via ShellTorch ,2023-10-03, Artificial Intelligence ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/10/over-3-dozen-data-stealing-malicious.html,  Over 3 Dozen Data-Stealing Malicious npm Packages Found Targeting Developers ,2023-10-03, Software Security ,Hacking,Hacking
https://thehackernews.com/2023/10/api-security-trends-2023-have.html,  API Security Trends 2023 – Have Organizations Improved their Security Posture? ,2023-10-03, API Security ,Data Security,Data Security
https://thehackernews.com/2023/10/protecting-your-it-infrastructure-with.html,  Protecting your IT infrastructure with Security Configuration Assessment (SCA) ,2023-10-03, Network Security ,XDR /SIEM,XDR /SIEM
https://thehackernews.com/2023/10/researcher-reveal-new-technique-to.html,  Researcher Reveals New Techniques to Bypass Cloudflare's Firewall and DDoS Protection ,2023-10-03, Server Security ,Firewall,Firewall
https://thehackernews.com/2023/10/arm-issues-patch-for-mali-gpu-kernel.html,  Arm Issues Patch for Mali GPU Kernel Driver Vulnerability Amidst Ongoing Exploitation ,2023-10-03, Cyber Attack ,Vulnerability,Vulnerability
https://thehackernews.com/2023/10/apis-unveiling-silent-killer-of-cyber.html,  APIs: Unveiling the Silent Killer of Cyber Security Risk Across Industries ,2023-10-02, API Security ,Penetration Testing,Penetration Testing
https://thehackernews.com/2023/10/lucr-3-scattered-spider-getting-saas-y.html,  LUCR-3: Scattered Spider Getting SaaS-y in the Cloud ,2023-10-02, Cloud Security ,Threat Intelligence,Threat Intelligence
https://thehackernews.com/2023/10/silent-skimmer-year-long-web-skimming.html,  Silent Skimmer: A Year-Long Web Skimming Campaign Targeting Online Payment Businesses ,2023-10-02, Webb Security ,Payment Security,Payment Security
https://thehackernews.com/2023/10/openrefines-zip-slip-vulnerability.html,  OpenRefine's Zip Slip Vulnerability Could Let Attackers Execute Malicious Code ,2023-10-02, Vulnerability ,Cyber Attack,Cyber Attack
https://thehackernews.com/2023/10/bunnyloader-new-malware-as-service.html,  BunnyLoader: New Malware-as-a-Service Threat Emerges in the Cybercrime Underground ,2023-10-02, Cyber Threat ,Malware,Malware
https://thehackernews.com/2023/10/zanubis-android-banking-trojan-poses-as.html,  Zanubis Android Banking Trojan Poses as Peruvian Government App to Target Users ,2023-10-02, Malware ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/09/fbi-warns-of-rising-trend-of-dual.html,  FBI Warns of Rising Trend of Dual Ransomware Attacks Targeting U.S. Companies ,2023-09-30, Ransomware ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/09/iranian-apt-group-oilrig-using-new.html,  Iranian APT Group OilRig Using New Menorah Malware for Covert Operations ,2023-09-30, Cyber Espionage ,Malware,Malware
https://thehackernews.com/2023/09/new-critical-security-flaws-expose-exim.html,  New Critical Security Flaws Expose Exim Mail Servers to Remote Attacks ,2023-09-30, Email Security ,Hacking News,Hacking News
https://thehackernews.com/2023/09/cybercriminals-using-new-asmcrypt.html,  Cybercriminals Using New ASMCrypt Malware Loader to Fly Under the Radar ,2023-09-29, Malware ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/09/lazarus-group-impersonates-recruiter.html,  Lazarus Group Impersonates Recruiter from Meta to Target Spanish Aerospace Firm ,2023-09-29, Cyber Espionage ,Malware,Malware
https://thehackernews.com/2023/09/post-quantum-cryptography-finally-real.html,  Post-Quantum Cryptography: Finally Real in Consumer Apps? ,2023-09-29, Quantum Computing ,Network Security,Network Security
https://thehackernews.com/2023/09/microsofts-ai-powered-bing-chat-ads-may.html,  Microsoft's AI-Powered Bing Chat Ads May Lead Users to Malware-Distributing Sites ,2023-09-29, Artificial Intelligence ,Malware,Malware
https://thehackernews.com/2023/09/progress-software-releases-urgent.html,  Progress Software Releases Urgent Hotfixes for Multiple Security Flaws in WS_FTP Server ,2023-09-29, Server Security ,Vulnerability,Vulnerability
https://thehackernews.com/2023/09/cisco-warns-of-vulnerability-in-ios-and.html,  Cisco Warns of Vulnerability in IOS and IOS XE Software After Exploitation Attempts ,2023-09-29, Vulnerability ,Network Security,Network Security
https://thehackernews.com/2023/09/github-repositories-hit-by-password.html,  GitHub Repositories Hit by Password-Stealing Commits Disguised as Dependabot Contributions ,2023-09-28, Supply Chain ,Malware,Malware
https://thehackernews.com/2023/09/chinas-blacktech-hacking-group.html,  China's BlackTech Hacking Group Exploited Routers to Target U.S. and Japanese Companies ,2023-09-28, Cyber Espionage ,Threat Intel,Threat Intel
https://thehackernews.com/2023/09/the-dark-side-of-browser-isolation-and.html,  The Dark Side of Browser Isolation – and the Next Generation Browser Security Technologies ,2023-09-28, Browser Security ,Cybersecurity,Cybersecurity
https://thehackernews.com/2023/09/china-linked-budworm-targeting-middle.html,  China-Linked Budworm Targeting Middle Eastern Telco and Asian Government Agencies ,2023-09-28, Malware ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/09/update-chrome-now-google-releases-patch.html,  Update Chrome Now: Google Releases Patch for Actively Exploited Zero-Day Vulnerability ,2023-09-28, Zero Day ,Vulnerability,Vulnerability
https://thehackernews.com/2023/09/red-cross-themed-phishing-attacks.html,  Red Cross-Themed Phishing Attacks Distributing DangerAds and AtlasAgent Backdoors ,2023-09-27, Malware ,Cyber Attack,Cyber Attack
https://thehackernews.com/2023/09/new-survey-uncovers-how-companies-are.html,  New Survey Uncovers How Companies Are Confronting Data Security Challenges Head-On ,2023-09-27, Data Security ,Cyber Attack,Cyber Attack
https://thehackernews.com/2023/09/new-zenrat-malware-targeting-windows.html,  New ZenRAT Malware Targeting Windows Users via Fake Password Manager Software ,2023-09-27, Malware ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/09/new-libwebp-vulnerability-under-active.html,  Critical libwebp Vulnerability Under Active Exploitation - Gets Maximum CVSS Score ,2023-09-27, Zero Day ,Vulnerability,Vulnerability
https://thehackernews.com/2023/09/microsoft-is-rolling-out-support-for.html,  Microsoft is Rolling out Support for Passkeys in Windows 11 ,2023-09-26, Endpoint Security ,Password,Password
https://thehackernews.com/2023/09/shadowsyndicate-new-cybercrime-group.html,  ShadowSyndicate: A New Cybercrime Group Linked to 7 Ransomware Families ,2023-09-26, Cybercrime ,Malware,Malware
https://thehackernews.com/2023/09/essential-guide-to-cybersecurity.html,  Essential Guide to Cybersecurity Compliance ,2023-09-26, Compliance ,Penetration Testing,Penetration Testing
https://thehackernews.com/2023/09/xenomorph-banking-trojan-new-variant.html,  Xenomorph Banking Trojan: A New Variant Targeting 35+ U.S. Financial Institutions ,2023-09-26, Mobile Security ,Malware,Malware
https://thehackernews.com/2023/09/threat-report-high-tech-industry.html,  Threat Report: High Tech Industry targeted the most with 46% of attack traffic tagged by NLX ,2023-09-26, Cyber Threat ,DDoS Protection,DDoS Protection
https://thehackernews.com/2023/09/chinese-hackers-tag-74-targets-south.html,  Chinese Hackers TAG-74 Targets South Korean Organizations in a Multi-Year Campaign ,2023-09-26, Cyber Espionage ,Malware,Malware
https://thehackernews.com/2023/09/critical-jetbrains-teamcity-flaw-could.html,  Critical JetBrains TeamCity Flaw Could Expose Source Code and Build Pipelines to Attackers ,2023-09-26, Vulnerability ,Source Code,Source Code
https://thehackernews.com/2023/09/ukrainian-military-targeted-in-phishing.html,  Ukrainian Military Targeted in Phishing Campaign Leveraging Drone Manuals ,2023-09-25, Cyber Attack ,Phishing,Phishing
https://thehackernews.com/2023/09/watch-webinar-ai-vs-ai-harnessing-ai.html,  Webinar — AI vs. AI: Harnessing AI Defenses Against AI-Powered Risks ,2023-09-25, Artificial Intelligence ,Cybersecurity,Cybersecurity
https://thehackernews.com/2023/09/are-you-willing-to-pay-high-cost-of.html,  Are You Willing to Pay the High Cost of Compromised Credentials? ,2023-09-25, Password Security ,Cybersecurity,Cybersecurity
https://thehackernews.com/2023/09/from-watering-hole-to-spyware.html,"  From Watering Hole to Spyware: EvilBamboo Targets Tibetans, Uyghurs, and Taiwanese ",2023-09-25, Spyware ,Cyber Espionage,Cyber Espionage
https://thehackernews.com/2023/09/new-report-uncovers-three-distinct.html,  New Report Uncovers 3 Distinct Clusters of China-Nexus Attacks on Southeast Asian Government ,2023-09-25, Malware Attack ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/09/deadglyph-new-advanced-backdoor-with.html,  Deadglyph: New Advanced Backdoor with Distinctive Malware Tactics ,2023-09-23, Cyber Espionage ,Malware,Malware
https://thehackernews.com/2023/09/latest-apple-zero-days-used-to-hack.html,  New Apple Zero-Days Exploited to Target Egyptian ex-MP with Predator Spyware ,2023-09-23, Zero Day ,Vulnerability ,Vulnerability 
https://thehackernews.com/2023/09/new-variant-of-banking-trojan-bbtok.html,  New Variant of Banking Trojan BBTok Targets Over 40 Latin American Banks ,2023-09-22, Malware ,Cyber Threat,Cyber Threat
https://thehackernews.com/2023/09/how-to-interpret-2023-mitre-att.html,  How to Interpret the 2023 MITRE ATT&CK Evaluation Results ,2023-09-22, MITRE ATT&CK ,Cybersecurity,Cybersecurity
